ticker,side,ask,secs,p1,p2,p3,series,depth,best,min_depth
KXSOL15M-26SEP090415-15,yes,97.6000,196,97,91,97,KXSOL15M,0,98.8000,56
KXBNB15M-26SEP090415-15,yes,95.8000,196,95,91,94,KXBNB15M,0,97.4000,56
KXDOGE15M-26SEP090415-15,yes,96.5000,196,95,77,91,KXDOGE15M,0,98.6000,56
KXBTC15M-26SEP090430-30,yes,92.6000,474,74,75,66,KXBTC15M,0,93.4000,56
KXDOGE15M-26SEP090430-30,yes,93.0000,474,79,76,70,KXDOGE15M,0,95.1000,56
KXSOL15M-26SEP090430-30,yes,89.0000,455,88,57,77,KXSOL15M,3374,87.0000,56
KXBNB15M-26SEP090430-30,yes,94.0000,455,92,62,65,KXBNB15M,2100,86.0000,56
KXBTC15M-26SEP090400-00,yes,90.2000,219,93,90,90,KXBTC15M,0,93.5000,56
KXSOL15M-26SEP090400-00,no,97.6000,219,95,90,81,KXSOL15M,0,96.9000,56
KXDOGE15M-26SEP090400-00,yes,91.8000,219,90,86,81,KXDOGE15M,0,93.3000,56
KXBNB15M-26SEP090400-00,yes,98.5000,219,98,97,94,KXBNB15M,0,98.6000,56
KXETH15M-26SEP090400-00,no,91.5000,163,85,76,71,KXETH15M,0,96.5000,56
KXBTC15M-26SEP090415-15,yes,89.0000,594,81,83,69,KXBTC15M,9515,90.3000,56
KXETH15M-26SEP090415-15,yes,88.0000,594,79,87,81,KXETH15M,2739,89.0000,56
KXXRP15M-26SEP090415-15,yes,88.0000,548,83,54,67,KXXRP15M,5212,88.0000,56
KXBNB15M-26SEP090345-45,no,94.2000,241,87,69,71,KXBNB15M,2,92.4000,56
KXETH15M-26SEP090345-45,no,90.4000,153,83,83,75,KXETH15M,330,92.1000,56
KXBNB15M-26SEP090330-30,no,95.4000,259,95,93,93,KXBNB15M,0,97.2000,56
KXXRP15M-26SEP090330-30,yes,90.1000,158,90,73,87,KXXRP15M,567,91.2000,56
KXDOGE15M-26SEP090315-15,yes,97.9000,267,97,97,96,KXDOGE15M,0,98.8000,56
KXXRP15M-26SEP090315-15,yes,96.4000,267,96,96,96,KXXRP15M,0,98.1000,56
KXBTC15M-26SEP090315-15,yes,96.2000,267,96,93,93,KXBTC15M,0,98.0000,56
KXSOL15M-26SEP090315-15,yes,98.7000,267,98,98,98,KXSOL15M,0,99.2000,56
KXBNB15M-26SEP090315-15,yes,98.5000,267,98,97,98,KXBNB15M,0,99.2000,56
KXBTC15M-26SEP090300-00,no,90.0000,282,86,81,75,KXBTC15M,55020,81.0000,56
KXDOGE15M-26SEP090300-00,no,88.0000,282,84,81,74,KXDOGE15M,3534,84.0000,56
KXBNB15M-26SEP090300-00,no,93.1000,282,88,88,73,KXBNB15M,0,93.1000,56
KXSOL15M-26SEP090300-00,no,91.9000,282,79,70,66,KXSOL15M,2521,89.0000,56
KXETH15M-26SEP090315-15,yes,91.3000,549,80,59,53,KXETH15M,0,94.6000,56
KXBNB15M-26SEP090245-45,no,97.1000,305,97,93,90,KXBNB15M,0,97.3000,56
KXXRP15M-26SEP090245-45,no,91.5000,220,84,78,75,KXXRP15M,0,93.1000,56
KXSOL15M-26SEP090230-30,yes,97.4000,317,97,96,85,KXSOL15M,0,97.2000,56
KXETH15M-26SEP090230-30,yes,95.4000,317,96,88,72,KXETH15M,6104,82.0000,56
KXBTC15M-26SEP090230-30,yes,97.3000,317,97,94,81,KXBTC15M,0,93.5000,56
KXDOGE15M-26SEP090230-30,yes,96.9000,317,96,95,86,KXDOGE15M,0,96.0000,56
KXXRP15M-26SEP090230-30,yes,95.6000,317,94,94,90,KXXRP15M,0,95.6000,56
KXBNB15M-26SEP090230-30,yes,98.9000,317,99,98,94,KXBNB15M,0,98.9000,56
KXSOL15M-26SEP090215-15,yes,89.0000,338,90,87,71,KXSOL15M,4899,81.0000,56
KXBNB15M-26SEP090215-15,yes,90.6000,272,84,83,60,KXBNB15M,0,94.9000,56
KXXRP15M-26SEP090215-15,yes,93.8000,255,85,87,79,KXXRP15M,0,96.0000,56
KXETH15M-26SEP090215-15,yes,90.8000,220,88,57,74,KXETH15M,14,93.0000,56
KXBTC15M-26SEP090215-15,yes,91.5000,220,91,70,76,KXBTC15M,0,95.0000,56
KXDOGE15M-26SEP090215-15,yes,93.6000,220,95,73,80,KXDOGE15M,0,96.0000,56
KXETH15M-26SEP090145-45,no,96.3000,356,93,85,93,KXETH15M,0,96.7000,56
KXSOL15M-26SEP090145-45,no,92.0000,356,86,68,88,KXSOL15M,0,95.0000,56
KXXRP15M-26SEP090145-45,no,92.0000,356,87,81,91,KXXRP15M,0,94.2000,56
KXBNB15M-26SEP090145-45,no,92.8000,356,87,76,84,KXBNB15M,4,92.5000,56
KXDOGE15M-26SEP090145-45,no,94.3000,356,89,88,95,KXDOGE15M,0,95.7000,56
KXBTC15M-26SEP090145-45,no,93.5000,356,88,78,88,KXBTC15M,0,94.5000,56
KXXRP15M-26SEP090130-30,no,90.0000,360,87,83,57,KXXRP15M,22,91.6000,56
KXETH15M-26SEP090130-30,no,89.0000,238,77,79,71,KXETH15M,0,93.9000,56
KXSOL15M-26SEP090115-15,no,90.6000,384,90,92,90,KXSOL15M,366,91.1000,56
KXBNB15M-26SEP090115-15,no,97.5000,384,95,96,93,KXBNB15M,0,97.2000,56
KXXRP15M-26SEP090115-15,no,93.3000,384,93,90,90,KXXRP15M,0,95.1000,56
KXDOGE15M-26SEP090115-15,no,92.4000,384,91,89,87,KXDOGE15M,254,92.6000,56
KXETH15M-26SEP090115-15,no,91.3000,349,84,88,88,KXETH15M,69,92.5000,56
KXBTC15M-26SEP090115-15,no,90.0000,227,77,80,72,KXBTC15M,12723,90.4000,56
KXSOL15M-26SEP090130-30,yes,88.0000,499,88,83,78,KXSOL15M,3363,87.0000,56
KXXRP15M-26SEP090100-00,yes,90.8000,332,90,87,80,KXXRP15M,489,91.9000,56
KXSOL15M-26SEP090100-00,yes,88.0000,209,86,82,79,KXSOL15M,2542,89.0000,56
KXETH15M-26SEP090100-00,yes,90.0000,173,79,74,79,KXETH15M,9080,77.0000,56
KXBNB15M-26SEP090045-45,yes,96.4000,423,95,88,84,KXBNB15M,0,95.3000,56
KXXRP15M-26SEP090045-45,yes,90.8000,189,79,56,67,KXXRP15M,0,94.3000,56
KXBTC15M-26SEP090045-45,yes,89.0000,155,85,64,65,KXBTC15M,61866,75.0000,56
KXXRP15M-26SEP090030-30,yes,91.7000,435,88,83,81,KXXRP15M,0,96.3000,56
KXSOL15M-26SEP090030-30,yes,90.0000,400,90,72,63,KXSOL15M,315,91.8000,56
KXDOGE15M-26SEP090030-30,yes,92.6000,365,90,80,67,KXDOGE15M,0,94.0000,56
KXBTC15M-26SEP090030-30,yes,90.0000,312,84,77,53,KXBTC15M,2285,92.9000,56
KXETH15M-26SEP090030-30,yes,90.2000,273,90,83,74,KXETH15M,4096,86.0000,56
KXETH15M-26SEP090015-15,yes,97.0000,450,97,96,96,KXETH15M,0,94.8000,56
KXBNB15M-26SEP090015-15,yes,98.3000,450,98,97,97,KXBNB15M,0,97.8000,56
KXXRP15M-26SEP090015-15,yes,97.9000,450,97,93,93,KXXRP15M,0,95.7000,56
KXSOL15M-26SEP090015-15,yes,97.4000,450,98,98,98,KXSOL15M,0,96.4000,56
KXBTC15M-26SEP090015-15,yes,94.4000,450,94,94,93,KXBTC15M,0,94.4000,56
KXDOGE15M-26SEP090015-15,yes,98.4000,450,98,97,96,KXDOGE15M,0,98.2000,56
KXSOL15M-26SEP090000-00,no,88.0000,462,90,80,78,KXSOL15M,3066,89.0000,56
KXDOGE15M-26SEP090000-00,no,88.0000,462,84,66,63,KXDOGE15M,2056,87.0000,56
KXETH15M-26SEP090000-00,no,89.0000,443,87,79,59,KXETH15M,932,92.2000,56
KXBNB15M-26SEP090000-00,no,89.0000,443,86,72,66,KXBNB15M,45,90.0000,56
KXBTC15M-26SEP090000-00,no,90.2000,170,71,65,47,KXBTC15M,18471,64.0000,56
